"","area_fips","agglvl_code","area_title","Type","avg_emplvl_1990","avg_wkly_wage_1990","avg_emplvl_2015","avg_wkly_wage_2015","pct_change","avg_wkly_wage_1990_2015dollars","change_2015dollars"
"3727","C3170",40,"Manchester-Nashua, NH MSA","MSA",164660,466,193840,1071,1.298283262,845.0444,1.26738902713278
"3728","C3182",80,"Manitowoc, WI MicroSA","MicroSA",30573,352,32717,782,1.221590909,638.3168,1.22509700512347
"3729","C3190",40,"Mansfield, OH MSA","MSA",58319,403,49775,663,0.64516129,730.8002,0.907224710666472
"3730","C3194",80,"Marinette, WI-MI MicroSA","MicroSA",23217,363,25774,709,0.953168044,658.2642,1.07707513183916
"3731","C3198",80,"Marion, IN MicroSA","MicroSA",31401,448,27466,720,0.607142857,812.4032,0.886259433739306
"3732","C3202",80,"Marion, OH MicroSA","MicroSA",24774,403,23657,725,0.799007444,730.8002,0.992063220562885
"3733","C3210",80,"Marquette, MI MicroSA","MicroSA",23278,381,26395,755,0.981627297,690.9054,1.09276899558174
"3734","C3214",80,"Marshall, MN MicroSA","MicroSA",10605,347,14327,817,1.354466859,629.2498,1.29837148935129
"3735","C3218",80,"Marshall, MO MicroSA","MicroSA",8968,296,8791,607,1.050675676,536.7664,1.13084574593343
"3736","C3222",80,"Marshall, TX MicroSA","MicroSA",18254,479,25416,972,1.029227557,868.6186,1.11901817437481
"3737","C3226",80,"Marshalltown, IA MicroSA","MicroSA",16921,389,17659,780,1.005141388,705.4126,1.10573584877843
"3738","C3228",80,"Martin, TN MicroSA","MicroSA",10612,288,10604,565,0.961805556,522.2592,1.08183829025894
"3739","C3230",80,"Martinsville, VA MicroSA","MicroSA",42920,331,24635,600,0.812688822,600.2354,0.999607820531745
"3740","C3234",80,"Maryville, MO MicroSA","MicroSA",7361,309,7633,589,0.906148867,560.3406,1.0511463920337
"3741","C3238",80,"Mason City, IA MicroSA","MicroSA",23866,355,25574,749,1.109859155,643.757,1.16348249417094
"3742","C3242",40,"Mayaguez, PR MSA","MSA",45728,108,33911,431,2.990740741,195.8472,2.20069523587777
"3743","C3246",80,"Mayfield, KY MicroSA","MicroSA",10203,370,10711,648,0.751351351,670.958,0.965783253199157
"3744","C3250",80,"Maysville, KY MicroSA","MicroSA",9915,301,9103,750,1.491694352,545.8334,1.37404563370435
"3745","C3254",80,"McAlester, OK MicroSA","MicroSA",11361,316,16065,789,1.496835443,573.0344,1.37688068988528
"3746","C3258",40,"McAllen-Edinburg-Mission, TX MSA","MSA",107784,272,244173,608,1.235294118,493.2448,1.23265364378905
"3747","C3262",80,"McComb, MS MicroSA","MicroSA",14072,282,16434,576,1.042553191,511.3788,1.12636659947577
"3748","C3266",80,"McMinnville, TN MicroSA","MicroSA",12272,324,13422,645,0.990740741,587.5416,1.09779460722441
"3749","C3270",80,"McPherson, KS MicroSA","MicroSA",11204,351,15053,826,1.353276353,636.5034,1.29771498471179
"3750","C3274",80,"Meadville, PA MicroSA","MicroSA",27819,362,30665,693,0.914364641,656.4508,1.05567698295135
"3751","C3278",40,"Medford, OR MSA","MSA",52325,353,79993,744,1.107648725,640.1302,1.16226355200864
"3752","C3282",40,"Memphis, TN-MS-AR MSA","MSA",467392,416,584144,935,1.247596154,754.3744,1.2394376055179
"3753","C3286",80,"Menomonie, WI MicroSA","MicroSA",9481,324,16151,733,1.262345679,587.5416,1.24757123580696
"3754","C3290",40,"Merced, CA MSA","MSA",51176,342,71777,733,1.143274854,620.1828,1.18190959181712
"3755","C3294",80,"Meridian, MS MicroSA","MicroSA",37492,328,38896,668,1.036585366,594.7952,1.12307564015311
"3756","C3298",80,"Merrill, WI MicroSA","MicroSA",9722,332,10612,762,1.295180723,602.0488,1.26567813107509
"3757","C3302",80,"Mexico, MO MicroSA","MicroSA",8438,342,9421,623,0.821637427,620.1828,1.00454253165357
"3758","C3306",80,"Miami, OK MicroSA","MicroSA",8678,272,11872,586,1.154411765,493.2448,1.18805104483615
"3759","C3310",40,"Miami-Fort Lauderdale-West Palm Beach, FL MSA","MSA",1750472,431,2387531,965,1.238979118,781.5754,1.23468573857366
"3760","C3314",40,"Michigan City-La Porte, IN MSA","MSA",42554,378,39437,711,0.880952381,685.4652,1.03725178170971
"3761","C3318",80,"Middlesborough, KY MicroSA","MicroSA",9443,323,8471,593,0.835913313,585.7282,1.01241497336136
"3762","C3326",40,"Midland, TX MSA","MSA",43437,472,93312,1318,1.792372881,855.9248,1.53985490314102
"3763","C3330",80,"Milledgeville, GA MicroSA","MicroSA",19690,332,16714,658,0.981927711,602.0488,1.09293465911733
"3764","C3334",40,"Milwaukee-Waukesha-West Allis, WI MSA","MSA",720965,443,794552,998,1.25282167,803.3362,1.24231921827997
"3765","C3342",80,"Mineral Wells, TX MicroSA","MicroSA",6980,303,8315,832,1.745874587,549.4602,1.51421340435577
"3766","C3346",40,"Minneapolis-St. Paul-Bloomington, MN-WI MSA","MSA",1329791,477,1787999,1196,1.507337526,864.9918,1.38267206694907
"3767","C3350",80,"Minot, ND MicroSA","MicroSA",21629,304,37192,922,2.032894737,551.2736,1.67249075595131
"3768","C3354",40,"Missoula, MT MSA","MSA",32015,345,55423,716,1.075362319,625.623,1.14445920306638
"3769","C3358",80,"Mitchell, SD MicroSA","MicroSA",8591,288,12871,698,1.423611111,522.2592,1.33650110902785
"3770","C3362",80,"Moberly, MO MicroSA","MicroSA",8920,337,9551,645,0.913946588,611.1158,1.0554464473018
"3771","C3366",40,"Mobile, AL MSA","MSA",141470,390,165733,833,1.135897436,707.226,1.17784131239519
"3772","C3370",40,"Modesto, CA MSA","MSA",128271,387,173043,828,1.139534884,701.7858,1.1798471841408
"3773","C3374",40,"Monroe, LA MSA","MSA",58201,360,75214,713,0.980555556,652.824,1.09217798365256
"3774","C3378",40,"Monroe, MI MSA","MSA",33060,482,40054,915,0.898340249,874.0588,1.04684032698944
"3775","C3386",40,"Montgomery, AL MSA","MSA",131477,365,159032,772,1.115068493,661.891,1.1663551853704
"3776","C3394",80,"Montrose, CO MicroSA","MicroSA",8128,315,13658,682,1.165079365,571.221,1.19393369641522
"3777","C3398",80,"Morehead City, NC MicroSA","MicroSA",15334,268,21383,575,1.145522388,485.9912,1.18314899529045
"3778","C3402",80,"Morgan City, LA MicroSA","MicroSA",24757,404,26183,991,1.452970297,732.6136,1.35269124133104
"3779","C3406",40,"Morgantown, WV MSA","MSA",39089,402,61770,908,1.258706468,728.9868,1.24556439156374
"3780","C3410",40,"Morristown, TN MSA","MSA",39770,333,42309,679,1.039039039,603.8622,1.12442871900245
"3781","C3414",80,"Moscow, ID MicroSA","MicroSA",10886,312,13062,678,1.173076923,565.7808,1.19834395228682
"3782","C3418",80,"Moses Lake, WA MicroSA","MicroSA",17511,324,35269,719,1.219135802,587.5416,1.22374313580519
"3783","C3422",80,"Moultrie, GA MicroSA","MicroSA",12142,296,14230,570,0.925675676,536.7664,1.06191445664259
"3784","C3426",80,"Mountain Home, AR MicroSA","MicroSA",9832,282,14595,572,1.028368794,511.3788,1.11854460920163
"3785","C3430",80,"Mountain Home, ID MicroSA","MicroSA",4831,268,6337,594,1.21641791,485.9912,1.2222443533957
"3786","C3434",80,"Mount Airy, NC MicroSA","MicroSA",32566,306,27607,600,0.960784314,554.9004,1.08127512613074
"3787","C3438",80,"Mount Pleasant, MI MicroSA","MicroSA",18770,356,28841,657,0.845505618,645.5704,1.01770465312536
"3788","C3442",80,"Mount Pleasant, TX MicroSA","MicroSA",12005,362,15337,670,0.850828729,656.4508,1.02064008452728
"3789","C3446",80,"Mount Sterling, KY MicroSA","MicroSA",8290,290,13321,650,1.24137931,525.886,1.23600932521497
"3790","C3450",80,"Mount Vernon, IL MicroSA","MicroSA",16350,408,18840,769,0.884803922,739.8672,1.03937571499318
"3791","C3454",80,"Mount Vernon, OH MicroSA","MicroSA",14237,365,19888,763,1.090410959,661.891,1.15275778035961
"3792","C3458",40,"Mount Vernon-Anacortes, WA MSA","MSA",28324,333,47079,833,1.501501502,603.8622,1.37945378929166
"3793","C3462",40,"Muncie, IN MSA","MSA",48771,393,44088,724,0.842239186,712.6662,1.01590337804711
"3794","C3466",80,"Murray, KY MicroSA","MicroSA",10790,310,16125,591,0.906451613,562.154,1.05131334118409
"3795","C3470",80,"Muscatine, IA MicroSA","MicroSA",22584,404,22667,900,1.227722772,732.6136,1.22847842300498
"3796","C3474",40,"Muskegon, MI MSA","MSA",56803,428,60971,777,0.815420561,776.1352,1.00111423885942
"3797","C3478",80,"Muskogee, OK MicroSA","MicroSA",23829,362,29887,770,1.127071823,656.4508,1.1729744255015
"3798","C3482",40,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA","MSA",58094,289,138166,613,1.121107266,524.0726,1.16968526879673
"3799","C3486",80,"Nacogdoches, TX MicroSA","MicroSA",19468,290,21693,676,1.331034483,525.886,1.28544969822357
"3800","C3490",40,"Napa, CA MSA","MSA",42835,405,71948,940,1.320987654,734.427,1.27990937152365
"3801","C3494",40,"Naples-Immokalee-Marco Island, FL MSA","MSA",77195,332,139196,826,1.487951807,602.0488,1.37198180612602
"3802","C3498",40,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA","MSA",500738,412,843328,997,1.419902913,747.1208,1.3344562218051
"3803","C3502",80,"Natchez, MS-LA MicroSA","MicroSA",17296,325,16294,660,1.030769231,589.355,1.11986833063264
"3804","C3506",80,"Natchitoches, LA MicroSA","MicroSA",9400,294,12899,614,1.088435374,533.1396,1.15166834352579
"3805","C3514",80,"Newberry, SC MicroSA","MicroSA",11609,297,13868,686,1.30976431,538.5798,1.27372025464007
"3806","C3522",80,"New Castle, IN MicroSA","MicroSA",12815,366,12604,590,0.612021858,663.7044,0.88894996025339
"3807","C3526",80,"New Castle, PA MicroSA","MicroSA",30200,363,28262,740,1.038567493,658.2642,1.12416868485329
"3808","C3530",40,"New Haven-Milford, CT MSA","MSA",358874,481,355032,1034,1.14968815,872.2454,1.18544620584987
"3809","C3538",40,"New Orleans-Metairie, LA MSA","MSA",530637,411,541149,970,1.360097324,745.3074,1.30147641094131
"3810","C3542",80,"New Philadelphia-Dover, OH MicroSA","MicroSA",29450,346,35807,693,1.002890173,627.4364,1.10449441568898
"3811","C3546",80,"Newport, TN MicroSA","MicroSA",6887,289,7307,593,1.051903114,524.0726,1.13152261728623
"3812","C3550",80,"Newton, IA MicroSA","MicroSA",11963,409,10898,650,0.589242054,741.6806,0.876388030103524
"3813","C3558",80,"New Ulm, MN MicroSA","MicroSA",11362,333,13302,726,1.18018018,603.8622,1.20226104564916
"3814","C3562",40,"New York-Newark-Jersey City, NY-NJ-PA MSA","MSA",7694041,607,8728132,1600,1.635914333,1100.7338,1.45357578735204
"3815","C3566",40,"Niles-Benton Harbor, MI MSA","MSA",61809,421,58456,983,1.334916865,763.4414,1.28759063891479
"3816","C3570",80,"Nogales, AZ MicroSA","MicroSA",11524,315,14323,771,1.447619048,571.221,1.34974029316149
"3817","C3574",80,"Norfolk, NE MicroSA","MicroSA",18840,327,24578,705,1.155963303,592.9818,1.18890664097954
"3818","C3582",80,"North Platte, NE MicroSA","MicroSA",10186,304,14567,675,1.220394737,551.2736,1.22443737556088
"3819","C3586",80,"North Vernon, IN MicroSA","MicroSA",6135,299,7109,632,1.113712375,542.2066,1.1656073533594
"3820","C3590",80,"North Wilkesboro, NC MicroSA","MicroSA",24405,324,21077,647,0.99691358,587.5416,1.10119862151037
"3821","C3594",80,"Norwalk, OH MicroSA","MicroSA",22712,381,19021,706,0.853018373,690.9054,1.02184756408041
"3822","C3598",40,"Norwich-New London, CT MSA","MSA",108594,466,118362,1034,1.21888412,845.0444,1.22360434552315
"3823","C3602",80,"Oak Harbor, WA MicroSA","MicroSA",10579,314,14889,678,1.159235669,569.4076,1.19071118825952
"3824","C3610",40,"Ocala, FL MSA","MSA",63021,326,96021,664,1.036809816,591.1684,1.1231994132298
"3825","C3614",40,"Ocean City, NJ MSA","MSA",27873,392,31593,736,0.87755102,710.8528,1.03537610036846
"3826","C3622",40,"Odessa, TX MSA","MSA",43387,386,76855,1068,1.766839378,699.9724,1.52577444482097
"3827","C3626",40,"Ogden-Clearfield, UT MSA","MSA",123667,361,231078,749,1.074792244,654.6374,1.14414483498804
"3828","C3630",80,"Ogdensburg-Massena, NY MicroSA","MicroSA",34993,399,34560,760,0.904761905,723.5466,1.05038155109844
"3829","C3634",80,"Oil City, PA MicroSA","MicroSA",19566,382,19011,691,0.808900524,692.7188,0.997518762302972
"3830","C3638",80,"Okeechobee, FL MicroSA","MicroSA",8236,300,10779,649,1.163333333,544.02,1.19297084666005
"3831","C3642",40,"Oklahoma City, OK MSA","MSA",412977,397,594830,929,1.340050378,719.9198,1.29042151639669
"3832","C3646",80,"Olean, NY MicroSA","MicroSA",30700,354,29590,735,1.076271186,641.9436,1.14496039839014
"3833","C3650",40,"Olympia-Tumwater, WA MSA","MSA",62657,399,104101,881,1.20802005,723.5466,1.21761335068121
"3834","C3654",40,"Omaha-Council Bluffs, NE-IA MSA","MSA",326628,389,456221,905,1.326478149,705.4126,1.28293710659549
"3835","C3658",80,"Oneonta, NY MicroSA","MicroSA",19843,349,22616,763,1.186246418,632.8766,1.20560627458813
"3836","C3662",80,"Ontario, OR-ID MicroSA","MicroSA",13903,290,17943,625,1.155172414,525.886,1.18847050501439
"3837","C3666",80,"Opelousas, LA MicroSA","MicroSA",17645,298,23803,647,1.17114094,540.3932,1.19727635358846
"3838","C3670",80,"Orangeburg, SC MicroSA","MicroSA",30302,317,29668,669,1.110410095,574.8478,1.16378631004589
"3839","C3674",40,"Orlando-Kissimmee-Sanford, FL MSA","MSA",600290,393,1090648,844,1.147582697,712.6662,1.18428515341404
"3840","C3678",40,"Oshkosh-Neenah, WI MSA","MSA",67198,434,88302,952,1.193548387,787.0156,1.2096329475553
"3841","C3682",80,"Oskaloosa, IA MicroSA","MicroSA",6476,288,7919,693,1.40625,522.2592,1.32692731884857
"3842","C3686",80,"Ottawa-Peru, IL MicroSA","MicroSA",47723,350,55441,804,1.297142857,634.69,1.26676015062471
"3843","C3690",80,"Ottumwa, IA MicroSA","MicroSA",13230,386,17899,710,0.839378238,699.9724,1.01432570769933
"3844","C3694",80,"Owatonna, MN MicroSA","MicroSA",15118,368,20702,781,1.122282609,667.3312,1.17033341165526
"3845","C3698",40,"Owensboro, KY MSA","MSA",39113,380,50814,761,1.002631579,689.092,1.10435181369106
"3846","C3702",80,"Owosso, MI MicroSA","MicroSA",16670,359,15941,651,0.813370474,651.0106,0.999983717623031
"3847","C3706",80,"Oxford, MS MicroSA","MicroSA",11049,312,20468,715,1.291666667,565.7808,1.26374030366531
"3848","C3710",40,"Oxnard-Thousand Oaks-Ventura, CA MSA","MSA",245918,449,314531,1037,1.309576837,814.2166,1.27361687295494
"3849","C3714",80,"Paducah, KY-IL MicroSA","MicroSA",37746,366,45899,798,1.180327869,663.7044,1.20234248861391
"3850","C3722",80,"Pahrump, NV MicroSA","MicroSA",11141,580,10966,931,0.605172414,1051.772,0.885172832134721
"3851","C3726",80,"Palatka, FL MicroSA","MicroSA",16153,355,16379,666,0.876056338,643.757,1.03455185730019
"3852","C3730",80,"Palestine, TX MicroSA","MicroSA",13760,357,19171,774,1.168067227,647.3838,1.19558135375028
"3853","C3734",40,"Palm Bay-Melbourne-Titusville, FL MSA","MSA",160785,435,192852,861,0.979310345,788.829,1.09149131180522
"3854","C3742",80,"Pampa, TX MicroSA","MicroSA",8674,384,9161,969,1.5234375,696.3456,1.39155040255873
"3855","C3746",40,"Panama City, FL MSA","MSA",48555,324,78053,706,1.179012346,587.5416,1.20161704294641
"3856","C3750",80,"Paragould, AR MicroSA","MicroSA",10457,311,15443,661,1.125401929,563.9674,1.17205356196121
"3857","C3754",80,"Paris, TN MicroSA","MicroSA",9388,301,11030,638,1.119601329,545.8334,1.16885481907117
"3858","C3758",80,"Paris, TX MicroSA","MicroSA",16610,349,19708,751,1.151862464,632.8766,1.18664523226171
"3859","C3762",40,"Parkersburg-Vienna, WV MSA","MSA",62127,397,38050,725,0.826196474,719.9198,1.00705661936232
"3860","C3766",80,"Parsons, KS MicroSA","MicroSA",9704,322,9062,634,0.968944099,583.9148,1.08577484249414
"3861","C3774",80,"Payson, AZ MicroSA","MicroSA",11026,388,14735,785,1.023195876,703.5992,1.11569200192382
"3862","C3778",80,"Pecos, TX MicroSA","MicroSA",4069,285,4305,817,1.866666667,516.819,1.58082423440315
"3863","C3786",40,"Pensacola-Ferry Pass-Brent, FL MSA","MSA",124805,362,158072,743,1.052486188,656.4508,1.13184415343846
"3864","C3790",40,"Peoria, IL MSA","MSA",147473,444,170478,1174,1.644144144,805.1496,1.45811411941334
"3865","C3794",80,"Peru, IN MicroSA","MicroSA",10000,341,9161,660,0.935483871,618.3694,1.06732318901938
"3866","C3798",40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","MSA",2412490,496,2622314,1185,1.389112903,899.4464,1.3174770614458
"3867","C3806",40,"Phoenix-Mesa-Scottsdale, AZ MSA","MSA",1007434,427,1854106,978,1.290398126,774.3218,1.26304076677164
"3868","C3810",80,"Picayune, MS MicroSA","MicroSA",6774,267,10030,598,1.239700375,484.1778,1.23508347553316
"3869","C3818",80,"Pierre, SD MicroSA","MicroSA",8335,327,12100,760,1.324159021,592.9818,1.28165822289993
"3870","C3822",40,"Pine Bluff, AR MSA","MSA",35934,355,32170,697,0.963380282,643.757,1.08270667348083
"3871","C3826",80,"Pittsburg, KS MicroSA","MicroSA",13151,320,16598,617,0.928125,580.288,1.06326513731113
"3872","C3830",40,"Pittsburgh, PA MSA","MSA",978150,440,1078244,1090,1.477272727,797.896,1.36609282412746
"3873","C3834",40,"Pittsfield, MA MSA","MSA",61738,421,59991,812,0.928741093,763.4414,1.06360488178922
"3874","C3838",80,"Plainview, TX MicroSA","MicroSA",11591,304,11661,639,1.101973684,551.2736,1.1591340488643
"3875","C3842",80,"Platteville, WI MicroSA","MicroSA",15071,283,17438,647,1.286219081,513.1922,1.26073623098714
"3876","C3846",80,"Plattsburgh, NY MicroSA","MicroSA",30715,373,32224,769,1.061662198,676.3982,1.13690426733838
"3877","C3850",80,"Plymouth, IN MicroSA","MicroSA",16062,337,18722,663,0.96735905,611.1158,1.08490076676139
"3878","C3854",40,"Pocatello, ID MSA","MSA",24405,352,31544,642,0.823863636,638.3168,1.00577017556173
"3879","C3858",80,"Point Pleasant, WV-OH MicroSA","MicroSA",16264,380,16452,733,0.928947368,689.092,1.06371863263541
"3880","C3862",80,"Ponca City, OK MicroSA","MicroSA",19456,412,18231,781,0.895631068,747.1208,1.0453463482746
"3881","C3866",40,"Ponce, PR MSA","MSA",56278,126,73064,432,2.428571429,228.4884,1.89068679197719
"3882","C3870",80,"Pontiac, IL MicroSA","MicroSA",11884,384,13786,873,1.2734375,696.3456,1.25368782397706
"3883","C3874",80,"Poplar Bluff, MO MicroSA","MicroSA",13075,283,18821,600,1.120141343,513.1922,1.16915260987989
"3884","C3878",80,"Portales, NM MicroSA","MicroSA",4060,297,6063,608,1.047138047,538.5798,1.12889491956438
"3885","C3882",80,"Port Angeles, WA MicroSA","MicroSA",16892,346,21492,683,0.973988439,627.4364,1.08855654533272
"3886","C3886",40,"Portland-South Portland, ME MSA","MSA",213326,423,246826,894,1.113475177,767.0682,1.16547655084646
"3887","C3890",40,"Portland-Vancouver-Hillsboro, OR-WA MSA","MSA",693980,434,1073864,1043,1.403225806,787.0156,1.32525962636573
"3888","C3894",40,"Port St. Lucie, FL MSA","MSA",87892,366,132762,723,0.975409836,663.7044,1.08934037502237
"3889","C3902",80,"Portsmouth, OH MicroSA","MicroSA",19754,330,22870,656,0.987878788,598.422,1.0962163824191
"3890","C3906",80,"Pottsville, PA MicroSA","MicroSA",48852,337,49313,721,1.139465875,611.1158,1.1798091294645
"3891","C3914",40,"Prescott, AZ MSA","MSA",27018,319,58789,671,1.103448276,578.4746,1.15994721289405
"3892","C3922",80,"Price, UT MicroSA","MicroSA",7540,382,8438,780,1.041884817,692.7188,1.12599802401783
"3893","C3926",80,"Prineville, OR MicroSA","MicroSA",4988,392,5616,877,1.237244898,710.8528,1.23372940220535
"3894","C3930",40,"Providence-Warwick, RI-MA MSA","MSA",621243,416,658512,977,1.348557692,754.3744,1.29511287763742
"3895","C3934",40,"Provo-Orem, UT MSA","MSA",92267,315,203525,784,1.488888889,571.221,1.37249856010196
"3896","C3938",40,"Pueblo, CO MSA","MSA",41321,345,57437,740,1.144927536,625.623,1.18282096406302
"3897","C3942",80,"Pullman, WA MicroSA","MicroSA",12364,379,17613,848,1.237467018,687.2786,1.23385189063067
"3898","C3946",40,"Punta Gorda, FL MSA","MSA",27885,334,44924,645,0.931137725,605.6756,1.0649265052117
"3899","C3950",80,"Quincy, IL-MO MicroSA","MicroSA",28941,331,34928,712,1.151057402,600.2354,1.18620128036434
"3900","C3954",40,"Racine, WI MSA","MSA",72484,417,72270,861,1.064748201,756.1878,1.1386060446889
"3901","C3958",40,"Raleigh, NC MSA","MSA",278616,404,552028,1005,1.487623762,732.6136,1.37180090568889
"3902","C3966",40,"Rapid City, SD MSA","MSA",38399,321,61993,744,1.317757009,582.1014,1.2781278313366
"3903","C3970",80,"Raymondville, TX MicroSA","MicroSA",3589,235,3873,614,1.612765957,426.149,1.44081060849609
"3904","C3974",40,"Reading, PA MSA","MSA",152664,427,166716,881,1.06323185,774.3218,1.13776985227589
"3905","C3978",80,"Red Bluff, CA MicroSA","MicroSA",11957,352,16364,725,1.059659091,638.3168,1.13579965308762
"3906","C3982",40,"Redding, CA MSA","MSA",50002,396,61419,748,0.888888889,718.1064,1.04162837150595
"3907","C3986",80,"Red Wing, MN MicroSA","MicroSA",16208,375,21179,847,1.258666667,680.025,1.24554244329253
"3908","C3990",40,"Reno, NV MSA","MSA",138357,419,200591,849,1.026252983,759.8146,1.1173778445426
"3909","C3994",80,"Rexburg, ID MicroSA","MicroSA",8730,287,15614,559,0.947735192,520.4458,1.07407918365371
"3910","C3998",80,"Richmond, IN MicroSA","MicroSA",31291,366,29579,667,0.822404372,663.7044,1.0049654635407
"3911","C4006",40,"Richmond, VA MSA","MSA",483055,447,598879,1016,1.272930649,810.5898,1.25340832070673
"3912","C4008",80,"Richmond-Berea, KY MicroSA","MicroSA",22730,315,37395,673,1.136507937,571.221,1.17817797314875
"3913","C4010",80,"Rio Grande City, TX MicroSA","MicroSA",6346,249,15118,567,1.277108434,451.5366,1.25571216153906
"3914","C4014",40,"Riverside-San Bernardino-Ontario, CA MSA","MSA",737762,416,1320827,836,1.009615385,754.3744,1.10820303552188
"3915","C4018",80,"Riverton, WY MicroSA","MicroSA",11190,317,15982,775,1.444794953,574.8478,1.34818294512043
"3916","C4022",40,"Roanoke, VA MSA","MSA",132181,377,147808,791,1.098143236,683.6518,1.15702174703555
"3917","C4026",80,"Roanoke Rapids, NC MicroSA","MicroSA",23524,312,20783,613,0.96474359,565.7808,1.08345847013543
"3918","C4030",80,"Rochelle, IL MicroSA","MicroSA",13724,368,15679,863,1.345108696,667.3312,1.29321092734762
"3919","C4034",40,"Rochester, MN MSA","MSA",70579,452,108916,1070,1.367256637,819.6568,1.30542441665829
"3920","C4038",40,"Rochester, NY MSA","MSA",470470,514,490415,899,0.749027237,932.0876,0.964501619804834
"3921","C4042",40,"Rockford, IL MSA","MSA",132461,435,140541,851,0.956321839,788.829,1.07881429308507
"3922","C4046",80,"Rockingham, NC MicroSA","MicroSA",17312,307,13441,594,0.93485342,556.7138,1.06697552674283
"3923","C4054",80,"Rock Springs, WY MicroSA","MicroSA",17325,490,23754,1138,1.32244898,888.566,1.28071521980359
"3924","C4058",40,"Rocky Mount, NC MSA","MSA",61631,347,56306,715,1.060518732,629.2498,1.13627370243105
"3925","C4062",80,"Rolla, MO MicroSA","MicroSA",12462,309,17354,676,1.187702265,560.3406,1.20640910189267
"3926","C4066",40,"Rome, GA MSA","MSA",35057,384,37793,749,0.950520833,696.3456,1.0756153266424
"3927","C4070",80,"Roseburg, OR MicroSA","MicroSA",33067,369,35388,707,0.91598916,669.1446,1.05657282446873
"3928","C4074",80,"Roswell, NM MicroSA","MicroSA",19579,334,21502,625,0.871257485,605.6756,1.03190552830591
"3929","C4078",80,"Russellville, AR MicroSA","MicroSA",23706,331,33466,683,1.063444109,600.2354,1.13788690237197
"3930","C4082",80,"Ruston, LA MicroSA","MicroSA",17735,348,17808,681,0.956896552,631.0632,1.07913121855307
"3931","C4086",80,"Rutland, VT MicroSA","MicroSA",28118,364,27774,730,1.005494505,660.0776,1.10593057543537
"3932","C4090",40,"Sacramento--Roseville--Arden-Arcade, CA MSA","MSA",641022,465,903006,1063,1.286021505,843.231,1.26062727769733
"3933","C4094",80,"Safford, AZ MicroSA","MicroSA",8378,398,8517,769,0.932160804,721.7332,1.06549068270657
"3934","C4098",40,"Saginaw, MI MSA","MSA",83051,612,81602,786,0.284313725,1109.8008,0.708235207615637
"3935","C4106",40,"St. Cloud, MN MSA","MSA",64622,341,98793,781,1.290322581,618.3694,1.26299910700627
"3936","C4110",40,"St. George, UT MSA","MSA",13976,275,54416,589,1.141818182,498.685,1.18110630959423
"3937","C4114",40,"St. Joseph, MO-KS MSA","MSA",44317,352,54706,735,1.088068182,638.3168,1.15146585519917
"3938","C4118",40,"St. Louis, MO-IL MSA","MSA",1162334,460,1262324,990,1.152173913,834.164,1.18681698083351
"3939","C4122",80,"St. Marys, GA MicroSA","MicroSA",8989,413,16109,865,1.094430993,748.9342,1.15497462927985
"3940","C4142",40,"Salem, OR MSA","MSA",104859,359,158205,753,1.097493036,651.0106,1.15666319411696
"3941","C4146",80,"Salina, KS MicroSA","MicroSA",25621,339,31298,657,0.938053097,614.7426,1.06873998971277
"3942","C4150",40,"Salinas, CA MSA","MSA",128799,392,162197,847,1.160714286,710.8528,1.19152657202729
"3943","C4154",40,"Salisbury, MD-DE MSA","MSA",39097,383,137509,704,0.838120104,694.5322,1.01363190936288
"3944","C4162",40,"Salt Lake City, UT MSA","MSA",377920,393,646274,961,1.445292621,712.6662,1.34845738439679
"3945","C4166",40,"San Angelo, TX MSA","MSA",36815,337,48340,766,1.272997033,611.1158,1.25344492811346
"3946","C4170",40,"San Antonio-New Braunfels, TX MSA","MSA",522402,375,932744,914,1.437333333,680.025,1.34406823278556
"3947","C4174",40,"San Diego-Carlsbad, CA MSA","MSA",992108,456,1344703,1130,1.478070175,826.9104,1.36653257716918
"3948","C4182",80,"Sanford, NC MicroSA","MicroSA",19744,344,24779,740,1.151162791,623.8096,1.18625939709809
"3949","C4186",40,"San Francisco-Oakland-Hayward, CA MSA","MSA",1854079,557,2196292,1667,1.992818671,1010.0638,1.65039079709618
"3950","C4190",40,"San German, PR MSA","MSA",17639,115,21036,369,2.208695652,208.541,1.76943622596995
"3951","C4194",40,"San Jose-Sunnyvale-Santa Clara, CA MSA","MSA",855624,610,1008220,2175,2.56557377,1106.174,1.96623677649267
"3952","C4198",40,"San Juan-Carolina-Caguas, PR MSA","MSA",626084,142,643736,557,2.922535211,257.5028,2.16308327521099
"3953","C4202",40,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA","MSA",74388,395,112464,805,1.037974684,716.293,1.12384177983032
"3954","C4210",40,"Santa Cruz-Watsonville, CA MSA","MSA",89286,421,94357,854,1.028503563,763.4414,1.11861892739901
"3955","C4214",40,"Santa Fe, NM MSA","MSA",40797,347,60068,776,1.236311239,629.2498,1.23321453578531
"3956","C4218",80,"Santa Isabel, PR MicroSA","MicroSA",4702,133,7701,320,1.406015038,241.1822,1.32679774875592
"3957","C4222",40,"Santa Rosa, CA MSA","MSA",143256,416,192277,922,1.216346154,754.3744,1.22220478319519
